0.0,0.0,0.00043776290180514186,0.00047973964398882605,0.000473149938505143,0.00044934145750684954,0.0004187242624155317,0.0003860004460990764,0.0003535850192076906,0.0003227459656396056
0.0,0.0,0.0006630682161922092,0.0006477608190513442,0.0005763484483603849,0.0004983158025769683,0.00042686849673846065,0.000365328641719373,0.0003136440791759111,0.00027065589410935097
0.0,0.0,0.0007296756014835184,0.0006386715183302758,0.0005215510679491845,0.00042145569583985605,0.00034237486477774946,0.00028106986214528605,0.00023351493563992186,0.00019632166523287506
0.0,0.0,0.0007059384581289304,0.0005635831378722485,0.00043217200114695274,0.00033408564947541683,0.00026289812035867145,0.00021085493338815126,0.00017215850034632224,0.00014283260273081802
0.0,0.0,0.0006421964745811034,0.0004767658277337179,0.00034966116698782176,0.00026256905155023797,0.00020259305178328644,0.00016025651849660931,0.00012954163985330538,0.00010667662986737323
0.0,0.0,0.000566983461470685,0.0003979509371894873,0.0002827744909062857,0.00020824681231607756,0.0001586476322502101,0.00012440628408381358,9.99414743861399e-05,8.192757760343922e-05
0.0,0.0,0.0004938746318429763,0.0003319897444255063,0.00023060015483165858,0.00016755384477860745,0.0001265577792384221,9.867206899908495e-05,7.894753591396834e-05,6.452715021284414e-05
0.0,0.0,0.00042822685733849504,0.0002784257930473631,0.00019020405585300367,0.00013688785577533922,0.00010277906486503037,7.981508935414875e-05,6.368352040157526e-05,5.194705688084377e-05
0.0,0.0,0.000371420299637972,0.0002353189552728919,0.00015877814093723038,0.00011347893610985727,8.48380472028e-05,6.56964302587001e-05,5.231568264084686e-05,4.2613943503638126e-05
0.0,0.0,0.00032311023541981053,0.00020060299585509167,0.0001340924206948048,9.534125518139803e-05,7.105285377043396e-05,5.490745889451862e-05,4.366155175040792e-05,3.5528070658507185e-05
